id,question,text
1569590314,Tác giả của tiểu thuyết yêu em từ cái nhìn đầu tiên là ai,"Yêu em từ cái nhìn đầu tiên là bộ phim được chuyển thể từ cuốn tiểu thuyết cùng tên của nhà văn Cố Mạn và do Lâm Ngọc Phân làm đạo diễn với sự tham gia của các diễn viên Dương Dương , Trịnh Sảng , Mao Hiểu Đồng ..."
1569590276,80% người Ấn Độ theo đạo gì,"Ấn Độ giáo hay còn gọi gọn là Ấn giáo hay Hindu giáo là tên chỉ những nhánh tôn giáo chính có tương quan với nhau và hiện còn tồn tại ở Ấn Độ . Khoảng 80% người Ấn Độ tự xem mình là người theo Ấn Độ giáo và người ta cho rằng , có khoảng 30 triệu người theo Ấn Độ giáo sống tại hải ngoại ."
1569589761,Tỉnh nào có nhiều thành phố trực thuộc tỉnh nhất,"Đơn vị hành chính trực thuộc có 4 thành phố , 2 thị xã và 8 huyện trực thuộc , trong đó có 186 đơn vị hành chính cấp xã bao gồm 71 phường , 8 thị trấn và 107 xã . Quảng Ninh là tỉnh có nhiều thành phố trực thuộc nhất của Việt Nam . Tỷ lệ đô thị hoá của tỉnh đến nay đạt trên 64% và là một trong 3 địa phương có tỷ lệ đô thị hoá cao nhất cả nước ( sau TP Hồ Chí Minh và Bình Dương ) ."
1569589685,Axit clohydric còn được gọi là gì,"Axit clohydric được các nhà giả kim thuật châu Âu gọi là "" dung dịch muối "" ( "" spirits of salt "" ) hay "" acidum salis "" ( axit muối ) . Cả hai tên vẫn còn đang sử dụng , đặc biệt là trong các ngôn ngữ ngoài tiếng Anh như và . Khí HCl được gọi là "" khí axit biển "" ( "" marine acid air "" ) ."
1569589670,Quốc gia nào có chỉ số hoà bình cao thứ ba thế giới 2016,"Bồ Đào Nha có nền kinh tế tiến bộ với thu nhập cao và tiêu chuẩn sinh hoạt cao . Đây là quốc gia có chỉ số hoà bình cao thứ ba trên thế giới vào năm 2016 và là một trong 13 quốc gia bền vững nhất vào năm 2017 , duy trì hình thức chính phủ cộng hoà bán tổng thống nhất thể ."
1569586609,Đội bóng nào vô địch World Cup 2010,Tây Ban Nha cũng là đội vô địch World Cup đầu tiên giữ được sạch lưới tại vòng đấu loại trực tiếp .
1569585504,Ai là đạo diễn phim Yêu em từ cái nhìn đầu tiên,Tên khác	Vy Vy mỉm cười khuynh thành. Dựa trên	Yêu em từ cái nhìn đầu tiên của Cố Mạn. Kịch bản	Cố Mạn. Đạo diễn	Lâm Ngọc Phân.
1569585429,Tỉnh nào sản xuất muối lớn nhất miền Tây,"Thời Pháp , Mỹ , hoạt động kinh doanh muối Bạc Liêu rất rộng lớn , chiếm cứ toàn vùng Nam Bộ , ra tới tận Phan Thiết miền Trung và đặc biệt giao lưu xuất khẩu theo đường sông Cửu Long qua Campuchia , hiện nay nghề làm muối tuy không còn thịnh như trước nhưng Bạc Liêu vẫn là vùng sản xuất muối lớn nhất miền Tây ."
1569585395,Chu Du nổi tiếng với chiến thắng nào,"Chu Du nổi tiếng với chiến thắng ở Trận Xích Bích trước quân Tào Tháo , là trận chiến lớn nhất thời đó . Sau trận Xích Bích , cục diện Tam Quốc mới hoàn toàn phân định , là một bước ngoặt quan trọng trong lịch sử , dẫn đến việc Chu Du cũng trở thành một trứ danh tướng quân trong lịch sử ."
1569585306,Hoàn châu cách cách là phim của nước nào,"Hoàn Châu cách cách (chữ Hán phồn thể: 還珠格格, chữ Hán giản thể: 还珠格格, tiếng Anh: My Fair Princess) là một bộ phim truyền hình cổ trang Hoa ngữ nổi tiếng, hợp tác sản xuất bởi Công ty Di Nhân (怡人傳播公司) của Đài Loan và Đài Truyền hình Hồ Nam của Đại lục, chuyển thể từ tiểu thuyết cùng tên của nữ tác giả Quỳnh Dao."
1569585216,Người Chăm còn có tên gọi gì khác,"Người Chăm, (tiếng Chăm: Urang Campa), còn gọi là người Chàm, người Chiêm , dân Chiêm Thành, người Hời..., hiện cư ngụ chủ yếu tại Campuchia, Việt Nam, Malaysia, Thái Lan và Hoa Kỳ. Người Chăm thuộc nhóm chủng tộc Austronesia hay người Nam Đảo."
1569584444,Thành phần chính của phở là gì,"Phở là một món ăn truyền thống của Việt Nam , cũng có thể xem là một trong những món ăn tiêu biểu cho nền ẩm thực Việt Nam . Thành phần chính của phở là bánh phở và nước dùng ( hay nước lèo theo cách gọi miền Nam ) cùng với thịt bò hoặc thịt gà cắt lát mỏng ."
1569584432,Quốc vương của Bhutan có hiệu là gì,"Quốc vương Bhutan có hiệu là Druk Gyalpo, nghĩa là ""Quốc vương rồng sấm"". Cảnh quan Bhutan biến đổi từ các đồng bằng cận nhiệt đới phì nhiêu tại phía nam đến các núi thuộc Dãy Himalaya tại phía bắc, có các đỉnh vượt 7.000 m. Núi cao nhất tại Bhutan là Gangkhar Puensum, là một ứng cử viên chính của danh hiệu núi cao nhất chưa bị chinh phục trên thế giới."
1569584166,Karl Heinrich Marx mất năm nào,"Karl Heinrich Marx ( , thường được phiên âm là Các Mác trong các tài liệu tiếng Việt hoặc Hán Việt là Mã Khắc Tư ; sinh 5 tháng 5 năm 1818 tại Trier , Vương quốc Phổ – mất 14 tháng 3 năm 1883 tại Luân Đôn , Vương quốc Anh ) là nhà triết học người Đức gốc Do thái , và cũng là nhà kinh tế , nhà sử học , nhà lãnh đạo cách mạng của Hiệp hội Người lao động Quốc tế ."
1569584138,Lương Xuân Trường sinh ra ở đâu,"Lương Xuân Trường sinh ra ở Tuyên Quang , ngay từ nhỏ đã thể hiện rõ sự đam mê trái bóng . Bố là anh tên là Lương Bách Chiến sớm phát hiện ra năng khiếu đặc biệt ở cậu con trai . Năm lên 6 tuổi , Trường đã được bố dạy cho những bài học cơ bản về bóng đá ."
1569584125,Các dân tộc nào sinh sống ở Bạc Liêu,"Bạc Liêu có nhiều dân tộc khác nhau sinh sống như người Hoa , người Việt , người Khmer , người Chăm ... Người Bạc Liêu có phong cách phóng khoáng , đặc trưng của vùng Nam Bộ . Bạc Liêu có Công tử Bạc Liêu lừng danh một thuở giàu có và chịu chơi , ngoài ra vùng đất này còn gắn liền với tên tuổi của nhạc sĩ Cao Văn Lầu và bài Dạ cổ hoài lang đặt nền móng cho sự phát triển của nền cổ nhạc Nam Bộ ."
1569584032,Quốc gia nào chế tạo máy bay đứng đầu thế giới,"Hiện nay quốc gia chế tạo máy bay cả dân dụng và quân dụng đứng đầu thế giới là Hoa Kỳ , sau đó đến Pháp và các nước công nghiệp hàng đầu châu Âu , Nga ..."
1569584018,Thành phố lớn nhất của Bhutan là gì,"Thimphu ( ; trước đây được viết là Thimbu ) , là thủ đô và thành phố lớn nhất của Vương quốc Bhutan . Thimphu toạ lạc tại trung tâm phần miền tây Bhutan , nó và vùng thu lũng xung quanh tạo nên một phần của "" dzongkhag "" Thimphu . Thành phố được thiết lập làm thủ đô năm 1955 , và sau đó được tuyên bố là thủ đô Bhutan năm 1961 bởi Druk Gyalpo thứ ba Jigme Dorji Wangchuck ."
1569584001,Ji Chang Wook là ai,"Ji Chang Wook ( Hangul : 지창욱 ; Hán Việt : Trì Xương Húc ) sinh ngày 05/07/1987 ,  là nam diễn viên Hàn Quốc . Anh được mọi người biết đến nhiều nhất với vai diễn trong bộ phim "" Cười lên Dong-hae "" một trong những tác phẩm ăn khách nhất tại Hàn Quốc nửa đầu năm 2011 với rating  41% ."
1569583996,Nguyên liệu làm bánh chưng là gì,"Nguyên liệu làm bánh chưng gồm gạo nếp , đậu xanh , thịt lợn , lá dong và bánh thường được làm vào các dịp Tết cổ truyền của dân tộc Việt , cũng như ngày giổ tổ Hùng Vương ) ( mùng 10 tháng 3 âm lịch ) ."
1569583973,Ấn độ giáo còn có tên gọi khác là gì,"Ấn Độ giáo hay còn gọi gọn là Ấn giáo hay Hindu giáo là tên chỉ những nhánh tôn giáo chính có tương quan với nhau và hiện còn tồn tại ở Ấn Độ . Khoảng 80% người Ấn Độ tự xem mình là người theo Ấn Độ giáo và người ta cho rằng , có khoảng 30 triệu người theo Ấn Độ giáo sống tại hải ngoại ."
1569583916,Bhutan nằm ở khu vực nào,"Bhutan ( phiên âm tiếng Việt : Bu-tan ; tiếng Dzongkha : ' ) , tên chính thức là Vương quốc Bhutan ( ' ) , là một quốc gia nội lục tại miền đông Dãy Himalaya thuộc Nam Á. Bhutan có biên giới với Trung Quốc về phía bắc và với Ấn Độ về phía nam , đông và tây ."
1569583905,Lại Văn Sâm du học Liên Xô về chuyên ngành gì,"Từ năm 1975 đến 1987 , Lại Văn Sâm học tập và nghiên cứu tại Liên Xô chuyên ngành ngôn ngữ tiếng Hinđi . Sau khi về nước , ông phụ bán hàng cho mẹ vợ ở chợ Đồng Xuân , Hà Nội ."
1569583892,Việt Hương là ai,"Việt Hương , tên thật Nguyễn Việt Hương ( sinh ngày 15 tháng 10 năm 1976 ) là diễn viên hài , diễn viên điện ảnh , MC và là giám khảo ở một số gameshow tại Việt Nam"
1569583865,Dân tộc nào lớn thứ 5 tại Trung Quốc,Người Miêu được chính phủ Trung Quốc công nhận là một trong 55 dân tộc thiểu số tại Trung Quốc . Người Miêu tạo thành nhóm dân tộc lớn thứ 5 tại Trung Quốc .
1569583836,Nhà ga hành khách T2 được khánh thành vào năm nào,"Ngày 4 tháng 1 năm 2015 , Bộ Giao thông vận tải đã khánh thành Nhà ga hành khách T2 – Cảng HKQT Nội Bài . Nhà ga T2 gồm 4 tầng với diện tích mặt bằng khoảng 139.000  m2 , với tổng mức đầu tư gần 18.000 tỷ đồng ( sau 3 năm xây dựng 04/12/2011 – 04/01/2015 ) ."
1569583790,Dân số của Thành Vatican là bao nhiêu,"Thành Vatican , tên chính thức : Thành quốc Vatican ( tiếng Ý : "" Stato della Città del Vaticano "" ; tiếng Latinh : "" Status Civitatis Vaticanae "" ) là một quốc gia có chủ quyền với lãnh thổ bao gồm một vùng đất có tường bao kín nằm trong lòng thành phố Roma , Ý. Với diện tích khoảng 44 hécta ( 110 mẫu Anh ) , và dân số khoảng 1000 người , khiến Vatican được quốc tế công nhận là thành phố , quốc gia độc lập nhỏ nhất thế giới về góc độ diện tích và dân số ."
1569583752,Dân số của Ba Lan là bao nhiêu,"Ba Lan, tên chính thức là Cộng hòa Ba Lan, là một quốc gia ở Trung Âu, tiếp giáp với các nước Đức, Slovakia, Cộng hòa Séc, Ukraina, Belarus, Litva, Nga và biển Baltic; diện tích 312.685 km2. Ba Lan/Dân số 38,43 triệu (2017)"
1569583700,CNTT là viết tắt của gì,"Công nghệ thông tin , viết tắt CNTT , ( tiếng Anh : "" Information Technology "" hay là IT ) là một nhánh ngành kỹ thuật sử dụng máy tính và phần mềm máy tính để chuyển đổi , lưu trữ , bảo vệ , xử lý , truyền tải và thu thập thông tin ."
1569583688,Nam Phi giáp với những nước nào,"Nam Phi là một quốc gia nằm ở mũi phía nam lục địa Châu Phi . Nước này giáp biên giới với Namibia , Botswana , Zimbabwe , Mozambique , Swaziland , và bao quanh toàn bộ đất nước Lesotho ."
1569583667,Nhà Tần tồn tại trong bao nhiêu năm,"Nhà Tần chỉ tồn tại được 15 năm ( 221 - 206 TCN ) với 3 đời vua . Từ vua tới đại thần , không người nào không bất đắc kỳ tử . Thời đại nhà Tần thật ngắn ngủi và hết sức bi thảm , nhưng dù sao nó cũng có công lớn là đã thống nhất Trung Quốc ."
1569583651,Đế quốc La Mã sụp đổ vào thời gian nào,"La Mã cổ đại là nền văn minh La Mã bắt đầu từ sự kiện thành lập thành phố Rome vào thế kỷ thứ ́ 8 TCN cho tới sự sụp đổ của Đế quốc Tây La Mã vào thế kỷ thứ 5 SCN , bao gồm các thời kỳ Vương quốc La Mã , Cộng Hoà La Mã và Đế quốc La Mã cho tới khi đế quốc Tây La Mã sụp đổ ."
1569583533,Hiện tưởng thuỷ triều được tạo ra như thế nào,"Nguyên nhân của thuỷ triều là do thuỷ quyển có hình cầu dẹt nhưng bị kéo cao lên ở hai miền đối diện nhau tạo thành hình ellipsoid . Một đỉnh của ellipsoid nằm trực diện với Mặt Trăng - là miền nước lớn thứ nhất , do lực hấp dẫn của Mặt Trăng gây ra ."
1569583515,Người đầu tiên đưa ra số phức là ai,Nhà toán học người Ý Gerolamo Cardano là người đầu tiên đưa ra số phức . Ông sử dụng số phức để giải các phương trình bậc ba trong thế kỷ XVI .
1569583495,Liên đoàn bóng đá Hoàng gia Tây Ban Nha được thành lập vào năm nào,"Tây Ban Nha trở thành thành viên chính thức của FIFA vào năm 1904 , nhưng Liên đoàn bóng đá Hoàng gia Tây Ban Nha lại được thành lập vào năm 1909 . Trận thi đấu quốc tế đầu tiên của đội tuyển Tây Ban Nha là trận gặp đội tuyển Đan Mạch vào năm 1920 ."
1569583432,Toàn cầu hoá là gì,"Toàn cầu hoá là khái niệm dùng để miêu tả các thay đổi trong xã hội và trong nền kinh tế thế giới , tạo ra bởi mối liên kết và trao đổi ngày càng tăng giữa các quốc gia , các tổ chức hay các cá nhân ở góc độ văn hoá , kinh tế ... trên quy mô toàn cầu ."
1569583422,Các đô thị từ loại III trở lên gọi là gì,Trong giai đoạn năm 2030 - 2050 thị xã Giá Rai hoàn thành các tiêu chí của đô thị loại III để công nhận là đô thị loại III và nâng lên thành thành phố Giá Rai trực thuộc tỉnh Bạc Liêu .
1569583385,Quan Âm là tên của ai,"Nhạc phủ nguyên là tên gọi cơ quan âm nhạc do Hán Vũ Đế ( ở ngôi : 141 tr . CN – 87 ) lập nên , và phong cho Lý Diên Niên chức Hiệp luật đô uý , để làm nhiệm vụ thu thập ca dao và thơ để phổ nhạc ."
1569583373,Ji Chang Wook sinh ngày mấy,"Ji Chang Wook ( Hangul : 지창욱 ; Hán Việt : Trì Xương Húc ) sinh ngày 05/07/1987 ,  là nam diễn viên Hàn Quốc . Anh được mọi người biết đến nhiều nhất với vai diễn trong bộ phim "" Cười lên Dong-hae "" một trong những tác phẩm ăn khách nhất tại Hàn Quốc nửa đầu năm 2011 với rating  41% ."
1569583319,Tên chính thức của Bhutan là gì,"Bhutan ( phiên âm tiếng Việt : Bu-tan ; tiếng Dzongkha : ' ) , tên chính thức là Vương quốc Bhutan ( ' ) , là một quốc gia nội lục tại miền đông Dãy Himalaya thuộc Nam Á. Bhutan có biên giới với Trung Quốc về phía bắc và với Ấn Độ về phía nam , đông và tây ."
1569583300,Quốc gia nào đầu tiên tại châu Phi hợp pháp hoá hôn nhân đồng tính,"Các chính sách xã hội tiến bộ của nước này khá hiếm thấy tại châu Phi . Tới năm 2007 , nước này đã làm nên lịch sử khi trở thành nước thứ năm trên thế giới và đầu tiên tại châu Phi hợp pháp hoá hôn nhân đồng tính ."
1569583270,Tử Cấm Thành còn có tên gọi nào khác,"Tử Cấm Thành hay Cấm Thành là tên gọi của khu vực dành riêng cho gia đình nhà vua ở trong thành . Đây là vòng thành trong cùng theo kết cấu "" ba vòng thành "" của kinh đô một số nước phương Đông như Trung Quốc và Việt Nam ."
1569583249,Văn bản quy phạm pháp luật là gì,Văn bản quy phạm pháp luật hay còn gọi là Văn bản pháp quy là một hình thức pháp luật thành văn ( Văn bản pháp ) được thể hiện qua các văn bản chứa được các quy phạm pháp luật do cơ quan hoặc cá nhân có thẩm quyền ban hành để điều chỉnh các quan hệ xã hội .
1569583238,Tây Ban Nha đã tham dự World Cup bao nhiêu lần,"Kể từ đó , Tây Ban Nha đã tham dự 14 trên 20 lần tổ chức FIFA World Cup và 9 trên 13 lần tổ chức Euro"
1569583154,Vị Bồ Tát có thần lực sau Phật tổ là ai,"Trong thần thoại , văn học bác học ( như tác phẩm Tây Du Ký của Trung Hoa ) , văn học dân gian , hay trong kinh sách nhà Phật ( ví dụ phẩm Phổ môn ) , thì Quán Thế Âm Bồ Tát được xem là vị Bồ Tát có thần lực nhất , chỉ sau Phật Tổ ."
1569583122,Trận thi đấu quốc tế đầu tiên của đội tuyển Bồ Đào Nha là gặp ai,Trận thi đấu quốc tế đầu tiên của đội tuyển Bồ Đào Nha là trận gặp đội tuyển Tây Ban Nha vào năm 1921 . Đội là một trong những đội bóng mạnh nhất châu Âu với thành tích tốt nhất cho đến nay là ngôi vô địch của Euro 2016 ; hạng ba ở 2 giải đấu World Cup 1966 và Confed Cup 2017 .
1569582999,Tên khai sinh Sôn Gôku là gì,"Tên khai sinh Saiyan của Goku , Kakarot , là 1 kiểu chơi chữ của "" cà rốt "" . Tương tự như vậy , tất cả những người Saiyan thuần chủng trong bộ phim đều được đặt tên theo lối chơi chữ loại rau có liên quan . Gia đình của Goku được đặt tên theo các loại rau củ : Bardock - cây ngưu bàng ( burdock ) , Raditz - củ cải ( radish ) , và Kakarot - cà rốt ( carrot ) ."
1569582980,Ánh sáng trắng là gì,"Ánh sáng trắng là hỗn hợp của tất cả ánh sáng đơn sắc, trong đó có bảy màu cơ bản: đỏ, cam, vàng, lục, lam, chàm, tím. Ánh sáng trắng là một trường hợp của ánh sáng phức tạp hay ánh sáng đa sắc."
1569582336,Ma Cao từng là thuộc địa của nước nào,"Ma Cao nguyên là một thuộc địa của Bồ Đào Nha và phải chịu sự quản lý của đế quốc này từ giữa thế kỷ XVI cho đến năm 1999 , và là thuộc địa hay tô giới cuối cùng của người châu Âu tại Trung Quốc ."
1569582223,Keangnam Hanoi Landmark Tower do tập đoàn nào xây dựng,"Keangnam Hanoi Landmark Tower là một khu phức hợp khách sạn-văn phòng-căn hộ-trung tâm thương mại tại đường Phạm Hùng , quận Nam Từ Liêm , Hà Nội được đầu tư xây dựng bởi tập đoàn có trụ sở chính tại Dongdaemun-gu , Seoul của Hàn Quốc . Keangnam Landmark Tower được bàn giao từ 20 tháng 3 năm 2011 đến cuối tháng 12 năm 2011 đã có 780 hộ chuyển vào sinh sống ."
1569581884,Bồ Đào Nha giáp với những nước nào,"Bồ Đào Nha ( tiếng Bồ Đào Nha : "" Portugal "" , ) , tên chính thức là Cộng hoà Bồ Đào Nha ( , ) , là một quốc gia nằm ở Tây Nam châu Âu trên bán đảo Iberia . Bồ Đào Nha là nước cực Tây của châu Âu lục địa . Bồ Đào Nha giáp với Đại Tây Dương ở phía Tây và phía Nam , giáp Tây Ban Nha ở phía Đông và phía Bắc ."
1569581861,The Beatles có doanh số đĩa bán chạy đứng thứ mấy tại Mỹ,"Theo RIAA , The Beatles là nghệ sĩ có doanh số đĩa bán chạy nhất tại Mỹ với tổng cộng hơn 177 triệu đĩa đã bán . Họ cũng có nhiều album và đĩa đơn quán quân tại các bảng xếp hạng tại Anh hơn bất kể nghệ sĩ nào khác ."
1569579337,Đại học Harvard do cơ quan nào thành lập,"Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường , Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ ."
1569579297,Lý Liên Kiệt là ai,"Lý Liên Kiệt ( sinh ngày 26 tháng 4 năm 1963 ) là một nam diễn viên võ thuật nổi tiếng người Trung Quốc . Ngoài vai trò diễn viên , Lý Liên Kiệt còn được biết tới là nhà sản xuất , nhà hoạt động từ thiện . Vào năm 2017 , Lý Liên Kiệt đã giới thiệu tới công chúng môn võ Công Thủ Đạo với tư cách là người sáng lập dựa trên nền tảng của Thái cực quyền ."
1569579262,Hội Thánh của Đức Chúa Trời Hiệp hội Truyền giáo Tin Lành Thế giới còn được gọi là gì,"Tại Việt Nam , hội thánh thường được nhắc tới với tên Hội Thánh của Đức Chúa Trời , Hội Thánh Đức Chúa Trời hay Hội Thánh Đức Chúa Trời Mẹ . Tuy nhiên Hội Thánh của Đức Chúa Trời ( Church of God ) là tên được nhiều hệ phái Thiên Chúa giáo sử dụng ."
1569579249,Con người sinh sống ở Nhật Bản từ thời kỳ nào,"Tuy vậy , phần lớn phát hiện về sơ kỳ đồ đá Nhật Bản bắt đầu sau năm 35.000 TCN , khiến cho niên đại này được phần lớn chấp nhận như là thời gian con người đã tiến tới Nhật Bản ."
1569579131,Mini Album đầu tay của Momoland là gì,"Nhóm ra mắt vào ngày 10 tháng 11 năm 2016 cùng với mini album đầu tay "" Welcome To Momoland "" ."
1569577795,Tôn giáo chủ yếu ở Tây Tạng là gì,"Tôn giáo chủ yếu ở Tây Tạng là Phật giáo Tây Tạng , cùng với đó là tôn giáo bản địa Bön ( Bön ngày nay tương đồng với Phật giáo Tây Tạng ) cùng với các thiểu số Hồi giáo và Cơ Đốc giáo . Phật giáo Tây Tạng có ảnh hưởng mang tính chủ yếu đối với nghệ thuật , âm nhạc , lễ hội của khu vực ."
1569577777,Triều đại nào tồn tại lâu nhất trong lịch sử Trung Quốc,"Dù là con số nào , nhà Chu vẫn là triều đại tồn tại lâu nhất trong lịch sử Trung Quốc ."
1569577762,Độ cao trung bình của Tây Tạng là bao nhiêu,"Tây Tạng nằm trên cao nguyên Tây Tạng , cao trung bình trên 4200 m . Phần lớn dãy Himalaya nằm trong địa phận Tây Tạng . Đỉnh cao nhất của dãy núi này , đỉnh Everest , nằm trên biên giới với Nepal ."
1569577747,Công tử Bạc Liêu nổi tiếng về gì,"Người Bạc Liêu có phong cách phóng khoáng , đặc trưng của vùng Nam Bộ . Bạc Liêu có Công tử Bạc Liêu lừng danh một thuở giàu có và chịu chơi , ngoài ra vùng đất này còn gắn liền với tên tuổi của nhạc sĩ Cao Văn Lầu và bài Dạ cổ hoài lang đặt nền móng cho sự phát triển của nền cổ nhạc Nam Bộ ."
1569577662,Luffy ăn trái ác quỷ gì,"Khi còn bé , Luffy đã vô tình ăn phải trái ác quỷ do Shanks dành dược từ thuyền địch nên anh đã trở thành người cao su . Tuy ăn phải trái ác quỷ làm cậu không thể bơi , nhưng mong muốn ra biển đặc biệt là ước muốn trở thành Vua Hải tặc và tìm được kho báu One Piece của Luffy vẫn không hề giảm . 10 năm sau từ quê hương là làng Foosha , ở Đảo Dawn thuộc East Blue , Luffy lên dường tìm kiếm đồng đội để lập băng hải tặc cho riêng mình , băng băng Mũ Rơm , hành trình trở thành Hải tặc của Luffy bắt đầu ."
1569577636,Phim Bộ bộ kinh tâm do hãng phim nào sản xuất,Bộ Bộ Kinh Tâm là bộ phim truyền hình cổ trang của Trung Quốc được chuyển thể từ tiểu thuyết cùng tên của nhà văn Đồng Hoa do hãng phim Thượng Hải Đường Nhân sản xuất năm 2011 . Bộ phim được trình chiếu lần đầu tiên trên kênh HunanTV của Trung Quốc vào ngày 10 tháng 9 năm 2011 .
1569577618,Ai là người viết tác phẩm hồng lâu mộng,"Ngoài vai trò chính trị , Vương Côn Luân còn là nhà Hồng học nổi tiếng với tác phẩm "" Hồng lâu mộng nhân vật luận "" . Ông chính là Chủ nhiệm Ban cố vấn cho bộ phim Hồng lâu mộng 1987 của đạo diễn Vương Phù Lâm ."
1569577600,Khu vực nào có cao độ lớn nhất trên Trái Đất,"Tây Tạng là khu vực có cao độ lớn nhất trên Trái Đất , với độ cao trung bình là ."
1569577551,ca sĩ Duy Khánh nổi danh từ năm nào,"Duy Khánh ( 1936 – 2003 ) , tên thật Nguyễn Văn Diệp , còn có nghệ danh Tăng Hồng , Hoàng Thanh , là nam ca sĩ người Việt . Ông nổi danh từ thập niên 1960 , ban đầu với những bài hát mang âm hưởng dân ca và "" dân ca mới "" của Phạm Duy , nhạc về quê hương , về sau ông được xem như là 1 trong 4 giọng nam của nhạc vàng thời kỳ đầu ( "" Tứ trụ nhạc vàng "" ) , 3 người còn lại là : Nhật Trường , Hùng Cường , Chế Linh ."
1569493283,Vụ đắm tàu Titanic xảy ra vào năm nào,"Mốc thời gian trong thảm hoạ chìm tàu "" Titanic "" liệt kê các sự kiện xảy trong ngày Chủ nhật , 14 tháng 4 năm 1912 , và những giờ đầu tiên của ngày hôm sau , thời gian mà con tàu Titanic ra đi , gây ra một trong những thảm hoạ hàng hải nghiêm trọng nhất mọi thời đại ."
1569493264,Thành phố Việt Trì nằm ở đâu,"Thành phố Việt Trì nằm ở phía đông của tỉnh Phú Thọ , phía bờ tả ngạn sông Hồng , nằm cách trung tâm thủ đô Hà Nội 70  km về phía Tây Bắc , cách cửa khẩu quốc tế Lào Cai 350  km về phía Đông , cách thành phố cảng Hải Phòng 140  km về phía Tây Bắc ."
1569493231,Ai là người có ảnh hưởng nhất trong lịch sử khoa học,"Năm 2005 , trong một cuộc thăm dò ý kiến của Hội Hoàng gia về nhân vật có ảnh hưởng lớn nhất trong lịch sử khoa học , Newton vẫn là người được cho rằng có nhiều ảnh hưởng hơn Albert Einstein ."
1569493131,Tên thật của Kris là gì,"Ngô Diệc Phàm  ( sinh ngày 6 tháng 11 năm 1990 ) với nghệ danh Kris là nam ca sĩ , diễn viên người Canada gốc Trung Quốc , cựu thành viên nhóm nhạc EXO ."
1569493121,Phanxicô Xaviê Trương Bửu Diệp sinh ngày mấy,"Linh mục Phanxicô Xaviê Trương Bửu Diệp sinh ngày 1 tháng 1 năm 1897 tại họ đạo Cồn Phước , thuộc làng Tấn Đức ; nay thuộc ấp Mỹ Lợi , xã Mỹ An , huyện Chợ Mới , tỉnh An Giang . Cha là ông Micae Trương Văn Đặng ( 1860 - 1935 ) , mẹ là bà Lucia Lê Thị Thanh ."
1569493096,Ca sĩ Như Quỳnh sinh ra tại đâu,"Ông có tên là Nguyễn Văn Phần , nguyên quán tại thị trấn Như Quỳnh , Văn lâm , Hưng Yên ."
1569492961,Brasil giáp với những quốc gia nào,"Brasil là một quốc gia rộng lớn . Tổng diện tích của nước này là 8.514.876,599  km2 , chiếm tới một nửa diện tích lục địa Nam Mỹ . Lãnh thổ Brasil tiếp giáp với các quốc gia và vùng lãnh thổ là Argentina , Bolivia , Colombia , Guiana thuộc Pháp , Guyana , Paraguay , Peru , Suriname , Uruguay và Venezuela ."
1569492941,Nội dung Thiên long bát bộ nói về gì,"Nội dung "" Thiên long bát bộ "" thấm đượm tinh thần Phật giáo mà Kim Dung vốn ngưỡng mộ , tiếng nói của Phật giáo trong tác phẩm vừa dịu dàng sâu lắng vừa thật hiển minh , quán xuyến từ đầu chí cuối tác phẩm ."
1569492892,Nền văn minh Ai Cập cổ đại nằm ở đâu,"Ai Cập cổ đại là một nền văn minh cổ đại nằm ở Đông Bắc châu Phi , tập trung dọc theo hạ lưu của sông Nile thuộc khu vực ngày nay là đất nước Ai Cập . Đây là một trong sáu nền văn minh phát sinh một cách độc lập trên thế giới . Nền văn minh Ai Cập được thống nhất lại vào năm 3150 TCN ( theo trình tự thời gian của bảng niên đại Ai Cập ) với sự thống nhất chính trị của Thượng và Hạ Ai Cập dưới thời vị pharaon đầu tiên ( Narmer , thường được gọi là Menes ) ."
1569492862,Hindenburg mất năm nào,"Vào ngày 2 tháng 8 năm 1934 , Tổng thống von Hindenburg qua đời . Ngày hôm trước , nội các đã cho ban hành "" Luật Liên quan đến Chức vụ Nhà nước Cao nhất của Đế chế "" , trong đó tuyên bố vào thời điểm Hindenburg chết , chức vụ Tổng thống sẽ bị xoá bỏ và những quyền hạn của nó sẽ được sát nhập vào quyền hạn của Thủ tướng ."
1569492844,Trấn Thành là ai,"Trấn Thành tên khai sinh Huỳnh Trấn Thành ( sinh ngày 5 tháng 2 năm 1987 ) là một diễn viên hài , người dẫn chương trình , diễn viên lồng tiếng và diễn viên điện ảnh người Việt Nam ."
1569492834,Khu di tích lịch sử địa đạo Củ Chi được danh hiệu gì năm 2015,"Năm 2015 , khu di tích lịch sử địa đạo Củ Chi đón nhận danh hiệu Anh hùng Lao động do có thành tích đặc biệt xuất sắc trong lao động , sáng tạo . Trong 20 năm hoạt động , khu di tích đón hơn 20 triệu lượt khách trong và ngoài nước tới tham quan , tìm hiểu ."
